ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	Sample	eDNAindex	lat	long	replicates	sites	controls	group1	group2	group3	group4	group5	group6	group7	group8	Depth	Altitude	rough_mi_offshore	hr_afterLD	CTDTEMP	CTDSAL	CTDOXY	DIC	TA	pH	Carbonate	Silicate	Phosphate	Nitrate	Nitrite	Ammonium	Methane	aragonite_sat	degLat	Chl_a	SYNECHOCOCCUS	EUK_PHYTOPLANKTON	LARGE_DIATOM	CRYPTOPHYTE	BACTERIA	BACTERIA_HNA	BACTERIA_LNA	mL_filt
ASV_089635	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes gilli	E471	0.017167781523984	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_094692	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus	E471	0.00823324578747012	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_094574	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Eopsetta	Eopsetta jordani	E471	0.0343575832270181	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_093787	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Glyptocephalus	NA	E471	0.00924304589766535	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_094694	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	NA	NA	E471	0.103505962002352	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_094441	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	Oncorhynchus	NA	E471	0.208444633511989	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_094551	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	Oncorhynchus	Oncorhynchus tshawytscha	E471	0.0762260737638407	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_018062	Eukaryota	Chordata	Actinopteri	Uranoscopiformes	Ammodytidae	Ammodytes	NA	E471	0.293823913960905	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_094610	Eukaryota	Chordata	Actinopteri	Uranoscopiformes	Ammodytidae	NA	NA	E471	0.0929278307172585	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_094663	Eukaryota	Chordata	Actinopteri	unk_order	Embiotocidae	Cymatogaster	Cymatogaster aggregata	E471	0.0834802649324549	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_093786	Eukaryota	Chordata	Aves	Suliformes	Phalacrocoracidae	Phalacrocorax	Phalacrocorax auritus	E471	0.0957583517368348	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_023525	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius productus	E561	0.4293187196413	44.652	-124.883	E561	NH35	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	297	139	35	9.8	6.827	34.033	64.9	2266	2278.6	7.3463	48.93332748	59.2	2.67	35.1	0.08	0.05	19.68	0.655775678	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094670	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA	E561	0.023428147870642	44.652	-124.883	E561	NH35	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	297	139	35	9.8	6.827	34.033	64.9	2266	2278.6	7.3463	48.93332748	59.2	2.67	35.1	0.08	0.05	19.68	0.655775678	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094512	Eukaryota	Chordata	Actinopteri	Myctophiformes	Myctophidae	Diaphus	Diaphus theta	E561	0.189811931747416	44.652	-124.883	E561	NH35	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	297	139	35	9.8	6.827	34.033	64.9	2266	2278.6	7.3463	48.93332748	59.2	2.67	35.1	0.08	0.05	19.68	0.655775678	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094565	Eukaryota	Chordata	Actinopteri	Myctophiformes	Myctophidae	Stenobrachius	NA	E561	0.0063133211075369	44.652	-124.883	E561	NH35	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	297	139	35	9.8	6.827	34.033	64.9	2266	2278.6	7.3463	48.93332748	59.2	2.67	35.1	0.08	0.05	19.68	0.655775678	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094697	Eukaryota	Chordata	Actinopteri	Myctophiformes	Myctophidae	Stenobrachius	Stenobrachius leucopsarus	E561	0.178305131726523	44.652	-124.883	E561	NH35	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	297	139	35	9.8	6.827	34.033	64.9	2266	2278.6	7.3463	48.93332748	59.2	2.67	35.1	0.08	0.05	19.68	0.655775678	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094671	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA	E561	0.180034873583261	44.652	-124.883	E561	NH35	NA	Line6	day	undersat_arg	pelagic	deep	waySouth	offshore	slope	297	139	35	9.8	6.827	34.033	64.9	2266	2278.6	7.3463	48.93332748	59.2	2.67	35.1	0.08	0.05	19.68	0.655775678	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094272	Eukaryota	Chordata	Actinopteri	Carangiformes	Carangidae	Trachurus	Trachurus symmetricus	E604	0.0205280613343671	44	-124.202	E604	HH3	NA	Line7	day	undersat_arg	benthic	upper100	waySouth	near	shelf	44.9	10.1	3	0.8	7.605	33.868	54.6	2266.2	2258.1	7.2972	NA	56.3	2.72	32.4	0.57	0.77	15.904	0.590128411	44	NA	1155	1030	169	0	1700000	980000	441000	1000
ASV_093864	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii	E604	0.125046302278503	44	-124.202	E604	HH3	NA	Line7	day	undersat_arg	benthic	upper100	waySouth	near	shelf	44.9	10.1	3	0.8	7.605	33.868	54.6	2266.2	2258.1	7.2972	NA	56.3	2.72	32.4	0.57	0.77	15.904	0.590128411	44	NA	1155	1030	169	0	1700000	980000	441000	1000
ASV_094675	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	NA	NA	E604	0.0422942337597063	44	-124.202	E604	HH3	NA	Line7	day	undersat_arg	benthic	upper100	waySouth	near	shelf	44.9	10.1	3	0.8	7.605	33.868	54.6	2266.2	2258.1	7.2972	NA	56.3	2.72	32.4	0.57	0.77	15.904	0.590128411	44	NA	1155	1030	169	0	1700000	980000	441000	1000
ASV_094670	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA	E604	0.0712075031424216	44	-124.202	E604	HH3	NA	Line7	day	undersat_arg	benthic	upper100	waySouth	near	shelf	44.9	10.1	3	0.8	7.605	33.868	54.6	2266.2	2258.1	7.2972	NA	56.3	2.72	32.4	0.57	0.77	15.904	0.590128411	44	NA	1155	1030	169	0	1700000	980000	441000	1000
ASV_094455	Eukaryota	Chordata	Actinopteri	Perciformes	Hexagrammidae	Ophiodon	Ophiodon elongatus	E604	0.0464139739594875	44	-124.202	E604	HH3	NA	Line7	day	undersat_arg	benthic	upper100	waySouth	near	shelf	44.9	10.1	3	0.8	7.605	33.868	54.6	2266.2	2258.1	7.2972	NA	56.3	2.72	32.4	0.57	0.77	15.904	0.590128411	44	NA	1155	1030	169	0	1700000	980000	441000	1000
ASV_094457	Eukaryota	Chordata	Actinopteri	Perciformes	NA	NA	NA	E604	0.136216047043365	44	-124.202	E604	HH3	NA	Line7	day	undersat_arg	benthic	upper100	waySouth	near	shelf	44.9	10.1	3	0.8	7.605	33.868	54.6	2266.2	2258.1	7.2972	NA	56.3	2.72	32.4	0.57	0.77	15.904	0.590128411	44	NA	1155	1030	169	0	1700000	980000	441000	1000
ASV_094692	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus	E604	0.605840547874402	44	-124.202	E604	HH3	NA	Line7	day	undersat_arg	benthic	upper100	waySouth	near	shelf	44.9	10.1	3	0.8	7.605	33.868	54.6	2266.2	2258.1	7.2972	NA	56.3	2.72	32.4	0.57	0.77	15.904	0.590128411	44	NA	1155	1030	169	0	1700000	980000	441000	1000
ASV_093787	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Glyptocephalus	NA	E604	0.0186874927502083	44	-124.202	E604	HH3	NA	Line7	day	undersat_arg	benthic	upper100	waySouth	near	shelf	44.9	10.1	3	0.8	7.605	33.868	54.6	2266.2	2258.1	7.2972	NA	56.3	2.72	32.4	0.57	0.77	15.904	0.590128411	44	NA	1155	1030	169	0	1700000	980000	441000	1000
ASV_069064	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Microstomus	Microstomus pacificus	E604	0.0604330839079515	44	-124.202	E604	HH3	NA	Line7	day	undersat_arg	benthic	upper100	waySouth	near	shelf	44.9	10.1	3	0.8	7.605	33.868	54.6	2266.2	2258.1	7.2972	NA	56.3	2.72	32.4	0.57	0.77	15.904	0.590128411	44	NA	1155	1030	169	0	1700000	980000	441000	1000
ASV_094694	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	NA	NA	E604	0.0598188388107772	44	-124.202	E604	HH3	NA	Line7	day	undersat_arg	benthic	upper100	waySouth	near	shelf	44.9	10.1	3	0.8	7.605	33.868	54.6	2266.2	2258.1	7.2972	NA	56.3	2.72	32.4	0.57	0.77	15.904	0.590128411	44	NA	1155	1030	169	0	1700000	980000	441000	1000
ASV_094272	Eukaryota	Chordata	Actinopteri	Carangiformes	Carangidae	Trachurus	Trachurus symmetricus	E658_3T	0.145246045921669	40.245	-124.385	E658	CM1	NA	Line9	night	undersat_arg	benthic	upper100	waySouth	near	shelf	46	10	1	6.5	8.178	34.046	84.9	2250.9	2272.4	7.3881	54.30768841	46.9	2.52	30.8	0.32	0.96	8.153	0.744311073	40.245	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E658_3T	0.0924128290750951	40.245	-124.385	E658	CM1	NA	Line9	night	undersat_arg	benthic	upper100	waySouth	near	shelf	46	10	1	6.5	8.178	34.046	84.9	2250.9	2272.4	7.3881	54.30768841	46.9	2.52	30.8	0.32	0.96	8.153	0.744311073	40.245	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_023525	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius productus	E658_3T	0.194558774041573	40.245	-124.385	E658	CM1	NA	Line9	night	undersat_arg	benthic	upper100	waySouth	near	shelf	46	10	1	6.5	8.178	34.046	84.9	2250.9	2272.4	7.3881	54.30768841	46.9	2.52	30.8	0.32	0.96	8.153	0.744311073	40.245	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094670	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA	E658_3T	0.000461156073193854	40.245	-124.385	E658	CM1	NA	Line9	night	undersat_arg	benthic	upper100	waySouth	near	shelf	46	10	1	6.5	8.178	34.046	84.9	2250.9	2272.4	7.3881	54.30768841	46.9	2.52	30.8	0.32	0.96	8.153	0.744311073	40.245	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094061	Eukaryota	Chordata	Actinopteri	Perciformes	Cottidae	Hemilepidotus	NA	E658_3T	0.217223123264222	40.245	-124.385	E658	CM1	NA	Line9	night	undersat_arg	benthic	upper100	waySouth	near	shelf	46	10	1	6.5	8.178	34.046	84.9	2250.9	2272.4	7.3881	54.30768841	46.9	2.52	30.8	0.32	0.96	8.153	0.744311073	40.245	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094671	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA	E658_3T	0.226864435298077	40.245	-124.385	E658	CM1	NA	Line9	night	undersat_arg	benthic	upper100	waySouth	near	shelf	46	10	1	6.5	8.178	34.046	84.9	2250.9	2272.4	7.3881	54.30768841	46.9	2.52	30.8	0.32	0.96	8.153	0.744311073	40.245	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_079631	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes entomelas	E658_3T	0.110274132173643	40.245	-124.385	E658	CM1	NA	Line9	night	undersat_arg	benthic	upper100	waySouth	near	shelf	46	10	1	6.5	8.178	34.046	84.9	2250.9	2272.4	7.3881	54.30768841	46.9	2.52	30.8	0.32	0.96	8.153	0.744311073	40.245	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_093787	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Glyptocephalus	NA	E658_3T	0.0472529968169113	40.245	-124.385	E658	CM1	NA	Line9	night	undersat_arg	benthic	upper100	waySouth	near	shelf	46	10	1	6.5	8.178	34.046	84.9	2250.9	2272.4	7.3881	54.30768841	46.9	2.52	30.8	0.32	0.96	8.153	0.744311073	40.245	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094459	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Lyopsetta	Lyopsetta exilis	E658_3T	0.248688840349701	40.245	-124.385	E658	CM1	NA	Line9	night	undersat_arg	benthic	upper100	waySouth	near	shelf	46	10	1	6.5	8.178	34.046	84.9	2250.9	2272.4	7.3881	54.30768841	46.9	2.52	30.8	0.32	0.96	8.153	0.744311073	40.245	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094549	Eukaryota	Chordata	Mammalia	Artiodactyla	Phocoenidae	Phocoena	Phocoena phocoena	E658_3T	0.163524400380811	40.245	-124.385	E658	CM1	NA	Line9	night	undersat_arg	benthic	upper100	waySouth	near	shelf	46	10	1	6.5	8.178	34.046	84.9	2250.9	2272.4	7.3881	54.30768841	46.9	2.52	30.8	0.32	0.96	8.153	0.744311073	40.245	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E658_3T	0.00337111622433298	40.245	-124.385	E658	CM1	NA	Line9	night	undersat_arg	benthic	upper100	waySouth	near	shelf	46	10	1	6.5	8.178	34.046	84.9	2250.9	2272.4	7.3881	54.30768841	46.9	2.52	30.8	0.32	0.96	8.153	0.744311073	40.245	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_093864	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii	E694_1B	0.0812563698693598	37.861	-123.071	E694	PR15	NA	Line11	night	undersat_arg	benthic	upper100	waySouth	near	shelf	84.8	10.2	15	7.7	9.413	33.976	99.9	2212.7	2258	7.4459	NA	38.4	2.25	26.8	0.12	0.06	9.863	0.881567801	37.861	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094675	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	NA	NA	E694_1B	0.199171319183087	37.861	-123.071	E694	PR15	NA	Line11	night	undersat_arg	benthic	upper100	waySouth	near	shelf	84.8	10.2	15	7.7	9.413	33.976	99.9	2212.7	2258	7.4459	NA	38.4	2.25	26.8	0.12	0.06	9.863	0.881567801	37.861	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094690	Eukaryota	Chordata	Actinopteri	Clupeiformes	Engraulidae	Engraulis	Engraulis mordax	E694_1B	0.2243738225393	37.861	-123.071	E694	PR15	NA	Line11	night	undersat_arg	benthic	upper100	waySouth	near	shelf	84.8	10.2	15	7.7	9.413	33.976	99.9	2212.7	2258	7.4459	NA	38.4	2.25	26.8	0.12	0.06	9.863	0.881567801	37.861	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094671	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA	E694_1B	0.334198091355508	37.861	-123.071	E694	PR15	NA	Line11	night	undersat_arg	benthic	upper100	waySouth	near	shelf	84.8	10.2	15	7.7	9.413	33.976	99.9	2212.7	2258	7.4459	NA	38.4	2.25	26.8	0.12	0.06	9.863	0.881567801	37.861	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094418	Eukaryota	Chordata	Actinopteri	Perciformes	Zaniolepididae	Zaniolepis	NA	E694_1B	0.012544657872974	37.861	-123.071	E694	PR15	NA	Line11	night	undersat_arg	benthic	upper100	waySouth	near	shelf	84.8	10.2	15	7.7	9.413	33.976	99.9	2212.7	2258	7.4459	NA	38.4	2.25	26.8	0.12	0.06	9.863	0.881567801	37.861	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094692	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus	E694_1B	0.173939899317459	37.861	-123.071	E694	PR15	NA	Line11	night	undersat_arg	benthic	upper100	waySouth	near	shelf	84.8	10.2	15	7.7	9.413	33.976	99.9	2212.7	2258	7.4459	NA	38.4	2.25	26.8	0.12	0.06	9.863	0.881567801	37.861	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_093949	Eukaryota	Chordata	Mammalia	Carnivora	Otariidae	Eumetopias	Eumetopias jubatus	E694_1B	1	37.861	-123.071	E694	PR15	NA	Line11	night	undersat_arg	benthic	upper100	waySouth	near	shelf	84.8	10.2	15	7.7	9.413	33.976	99.9	2212.7	2258	7.4459	NA	38.4	2.25	26.8	0.12	0.06	9.863	0.881567801	37.861	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_093864	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii	E446_2B_PCR1	0.446428355410391	47.954	-124.907	E446	ChaBa	NA	Line0	night	undersat_arg	benthic	upper100	OCNMS	near	shelf	76.2	10.8	12	5	7.347	33.719	75.7	2246.1	2255.2	7.3319	47.36849361	53.7	2.56	31.7	0.26	0.96	263.747	0.664148655	47.954	1.3	1730	3270	321	0	1570000	1080000	317000	1000
ASV_094675	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	NA	NA	E446_2B_PCR1	0.0515011110739465	47.954	-124.907	E446	ChaBa	NA	Line0	night	undersat_arg	benthic	upper100	OCNMS	near	shelf	76.2	10.8	12	5	7.347	33.719	75.7	2246.1	2255.2	7.3319	47.36849361	53.7	2.56	31.7	0.26	0.96	263.747	0.664148655	47.954	1.3	1730	3270	321	0	1570000	1080000	317000	1000
ASV_094001	Eukaryota	Chordata	Actinopteri	Gadiformes	Gadidae	Microgadus	Microgadus proximus	E446_2B_PCR1	0.411001332642949	47.954	-124.907	E446	ChaBa	NA	Line0	night	undersat_arg	benthic	upper100	OCNMS	near	shelf	76.2	10.8	12	5	7.347	33.719	75.7	2246.1	2255.2	7.3319	47.36849361	53.7	2.56	31.7	0.26	0.96	263.747	0.664148655	47.954	1.3	1730	3270	321	0	1570000	1080000	317000	1000
ASV_094667	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	Allosmerus	Allosmerus elongatus	E446_2B_PCR1	0.076165771725472	47.954	-124.907	E446	ChaBa	NA	Line0	night	undersat_arg	benthic	upper100	OCNMS	near	shelf	76.2	10.8	12	5	7.347	33.719	75.7	2246.1	2255.2	7.3319	47.36849361	53.7	2.56	31.7	0.26	0.96	263.747	0.664148655	47.954	1.3	1730	3270	321	0	1570000	1080000	317000	1000
ASV_094666	Eukaryota	Chordata	Actinopteri	Osmeriformes	Osmeridae	NA	NA	E446_2B_PCR1	0.806582256628631	47.954	-124.907	E446	ChaBa	NA	Line0	night	undersat_arg	benthic	upper100	OCNMS	near	shelf	76.2	10.8	12	5	7.347	33.719	75.7	2246.1	2255.2	7.3319	47.36849361	53.7	2.56	31.7	0.26	0.96	263.747	0.664148655	47.954	1.3	1730	3270	321	0	1570000	1080000	317000	1000
ASV_094455	Eukaryota	Chordata	Actinopteri	Perciformes	Hexagrammidae	Ophiodon	Ophiodon elongatus	E446_2B_PCR1	0.0287094999297542	47.954	-124.907	E446	ChaBa	NA	Line0	night	undersat_arg	benthic	upper100	OCNMS	near	shelf	76.2	10.8	12	5	7.347	33.719	75.7	2246.1	2255.2	7.3319	47.36849361	53.7	2.56	31.7	0.26	0.96	263.747	0.664148655	47.954	1.3	1730	3270	321	0	1570000	1080000	317000	1000
ASV_094671	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	NA	E446_2B_PCR1	0.0141898022137543	47.954	-124.907	E446	ChaBa	NA	Line0	night	undersat_arg	benthic	upper100	OCNMS	near	shelf	76.2	10.8	12	5	7.347	33.719	75.7	2246.1	2255.2	7.3319	47.36849361	53.7	2.56	31.7	0.26	0.96	263.747	0.664148655	47.954	1.3	1730	3270	321	0	1570000	1080000	317000	1000
ASV_094692	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Cyclopsettidae	Citharichthys	Citharichthys sordidus	E446_2B_PCR1	0.0528881630678038	47.954	-124.907	E446	ChaBa	NA	Line0	night	undersat_arg	benthic	upper100	OCNMS	near	shelf	76.2	10.8	12	5	7.347	33.719	75.7	2246.1	2255.2	7.3319	47.36849361	53.7	2.56	31.7	0.26	0.96	263.747	0.664148655	47.954	1.3	1730	3270	321	0	1570000	1080000	317000	1000
ASV_069064	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	Microstomus	Microstomus pacificus	E446_2B_PCR1	0.096151146742328	47.954	-124.907	E446	ChaBa	NA	Line0	night	undersat_arg	benthic	upper100	OCNMS	near	shelf	76.2	10.8	12	5	7.347	33.719	75.7	2246.1	2255.2	7.3319	47.36849361	53.7	2.56	31.7	0.26	0.96	263.747	0.664148655	47.954	1.3	1730	3270	321	0	1570000	1080000	317000	1000
ASV_094694	Eukaryota	Chordata	Actinopteri	Pleuronectiformes	Pleuronectidae	NA	NA	E446_2B_PCR1	0.181961676543383	47.954	-124.907	E446	ChaBa	NA	Line0	night	undersat_arg	benthic	upper100	OCNMS	near	shelf	76.2	10.8	12	5	7.347	33.719	75.7	2246.1	2255.2	7.3319	47.36849361	53.7	2.56	31.7	0.26	0.96	263.747	0.664148655	47.954	1.3	1730	3270	321	0	1570000	1080000	317000	1000
ASV_094297	Eukaryota	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Sus scrofa	E446_2B_PCR1	0.000808203967957005	47.954	-124.907	E446	ChaBa	NA	Line0	night	undersat_arg	benthic	upper100	OCNMS	near	shelf	76.2	10.8	12	5	7.347	33.719	75.7	2246.1	2255.2	7.3319	47.36849361	53.7	2.56	31.7	0.26	0.96	263.747	0.664148655	47.954	1.3	1730	3270	321	0	1570000	1080000	317000	1000
ASV_094417	Eukaryota	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	E446_2B_PCR1	0.0406975676599168	47.954	-124.907	E446	ChaBa	NA	Line0	night	undersat_arg	benthic	upper100	OCNMS	near	shelf	76.2	10.8	12	5	7.347	33.719	75.7	2246.1	2255.2	7.3319	47.36849361	53.7	2.56	31.7	0.26	0.96	263.747	0.664148655	47.954	1.3	1730	3270	321	0	1570000	1080000	317000	1000
ASV_093864	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Clupea	Clupea pallasii	E573_1B_PCR1	0.276068419535846	44.652	-124.297	E573	NH10	NA	Line6	night	undersat_arg	benthic	upper100	waySouth	near	shelf	70.4	10.6	10	5.7	7.345	33.91	40.3	2280.7	2267.1	7.2555	40.5630478	64.9	2.84	34.1	0.08	0.05	12.114	0.564935014	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094675	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	NA	NA	E573_1B_PCR1	0.00184017719953293	44.652	-124.297	E573	NH10	NA	Line6	night	undersat_arg	benthic	upper100	waySouth	near	shelf	70.4	10.6	10	5.7	7.345	33.91	40.3	2280.7	2267.1	7.2555	40.5630478	64.9	2.84	34.1	0.08	0.05	12.114	0.564935014	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_023525	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius productus	E573_1B_PCR1	0.140585532895964	44.652	-124.297	E573	NH10	NA	Line6	night	undersat_arg	benthic	upper100	waySouth	near	shelf	70.4	10.6	10	5.7	7.345	33.91	40.3	2280.7	2267.1	7.2555	40.5630478	64.9	2.84	34.1	0.08	0.05	12.114	0.564935014	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
ASV_094670	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA	E573_1B_PCR1	0.000941542215715436	44.652	-124.297	E573	NH10	NA	Line6	night	undersat_arg	benthic	upper100	waySouth	near	shelf	70.4	10.6	10	5.7	7.345	33.91	40.3	2280.7	2267.1	7.2555	40.5630478	64.9	2.84	34.1	0.08	0.05	12.114	0.564935014	44.652	NA	NA	NA	NA	NA	NA	NA	NA	1000
